game_id,away_starter,home_starter,away_sp_era_actual,away_sp_fip_actual,away_sp_war_actual,away_sp_whip_actual,away_sp_gs,home_sp_era_actual,home_sp_fip_actual,home_sp_war_actual,home_sp_whip_actual,home_sp_gs
20220917OBSK0,브랜든,김광현,3.6,4.35,1.29,1.23,11.0,2.13,3.14,6.63,1.07,28.0
20220917HTSS0,임기영,뷰캐넌,4.24,4.81,2.44,1.34,23.0,3.04,3.61,4.85,1.34,26.0
20220917LTKT0,박세웅,고영표,3.89,2.84,2.82,1.34,28.0,3.26,2.75,5.43,1.17,28.0
20220917NCWO0,루친스키,애플러,2.97,2.8,4.99,1.13,31.0,4.3,4.37,2.14,1.51,25.0
20220918HHLG0,장민재,켈리,3.55,4.74,2.89,1.29,25.0,2.54,2.89,5.47,1.08,27.0
20220918OBSK0,스탁,폰트,3.6,4.09,2.07,1.48,29.0,2.69,3.31,5.78,0.95,28.0
20220918HTSS0,이의리,수아레즈,3.86,4.23,2.21,1.31,28.0,2.49,2.94,5.54,1.16,29.0
20220918LTKT0,스트레일리,엄상백,2.31,3.93,1.9,1.22,11.0,2.95,3.6,4.19,1.22,22.0
20220918NCWO0,김태경,안우진,3.25,4.93,1.31,1.29,7.0,2.11,2.09,7.77,0.95,30.0
20220920LTHH0,나균안,페냐,3.98,2.73,2.12,1.38,13.0,3.72,3.39,1.31,1.37,13.0
20220920NCOB0,더모디,곽빈,4.54,3.92,0.13,1.39,8.0,3.78,3.99,2.8,1.37,27.0
20220920KTSK0,데스파이네,모리만도,4.53,3.98,2.22,1.51,29.0,1.67,2.99,3.09,1.06,12.0
20220920LGHT0,플럿코,놀린,2.39,3.19,5.29,1.01,28.0,2.47,3.05,4.11,1.12,21.0
20220920SSWO0,원태인,요키시,3.92,3.72,3.8,1.29,27.0,2.57,2.86,5.74,1.09,30.0
20220921LTHH0,이인복,문동주,4.19,3.78,2.6,1.44,23.0,5.65,4.34,0.14,1.47,4.0
20220921NCOB0,송명기,최원준,4.51,4.75,0.94,1.58,22.0,3.6,4.41,2.73,1.33,30.0
20220921KTSK0,벤자민,오원석,2.7,4.04,3.1,1.02,17.0,4.5,4.48,2.11,1.5,24.0
20220921LGHT0,김윤식,파노니,3.31,3.29,2.83,1.33,23.0,2.72,3.27,2.44,1.23,14.0
20220921SSWO0,백정현,한현희,5.27,5.62,1.18,1.53,24.0,4.75,4.54,0.91,1.38,14.0
20220922LTLG0,반즈,임찬규,3.62,3.21,4.46,1.2,31.0,5.04,4.5,0.89,1.47,23.0
20220922HHSK0,김민우,박종훈,4.36,4.61,2.86,1.39,29.0,6.0,5.06,0.05,1.52,11.0
20220922KTSS0,소형준,황동재,3.05,3.41,4.75,1.15,27.0,7.06,4.85,-0.56,1.84,13.0
20220922HTNC0,양현종,구창모,3.85,3.66,2.93,1.25,30.0,2.1,3.03,4.3,1.08,19.0
20220922OBWO0,최승용,정찬헌,5.3,4.58,0.62,1.58,15.0,5.36,5.56,0.38,1.53,20.0
20220923LTLG0,스트레일리,이민호,2.31,3.93,1.9,1.22,11.0,5.51,4.95,0.43,1.58,26.0
20220923HHSK0,김기중,김광현,6.0,9.18,-0.14,2.08,3.0,2.13,3.14,6.63,1.07,28.0
20220923KTSS0,고영표,뷰캐넌,3.26,2.75,5.43,1.17,28.0,3.04,3.61,4.85,1.34,26.0
20220923HTNC0,임기영,루친스키,4.24,4.81,2.44,1.34,23.0,2.97,2.8,4.99,1.13,31.0
20220923OBWO0,브랜든,애플러,3.6,4.35,1.29,1.23,11.0,4.3,4.37,2.14,1.51,25.0
20220924HHLG0,장민재,켈리,3.55,4.74,2.89,1.29,25.0,2.54,2.89,5.47,1.08,27.0
20220924OBSK0,박신지,이태양,6.71,5.86,-0.76,2.01,9.0,3.62,4.76,2.4,1.25,17.0
20220924HTNC0,이의리,김태경,3.86,4.23,2.21,1.31,28.0,3.25,4.93,1.31,1.29,7.0
20220924LTWO0,박세웅,안우진,3.89,2.84,2.82,1.34,28.0,2.11,2.09,7.77,0.95,30.0
20220925HHOB0,한승주,곽빈,6.32,3.25,0.03,1.85,2.0,3.78,3.99,2.8,1.37,27.0
20220925LGSK0,플럿코,모리만도,2.39,3.19,5.29,1.01,28.0,1.67,2.99,3.09,1.06,12.0
20220925HTSS0,놀린,수아레즈,2.47,3.05,4.11,1.12,21.0,2.49,2.94,5.54,1.16,29.0
20220925KTNC0,엄상백,더모디,2.95,3.6,4.19,1.22,22.0,4.54,3.92,0.13,1.39,8.0
20220927LGHH0,김윤식,문동주,3.31,3.29,2.83,1.33,23.0,5.65,4.34,0.14,1.47,4.0
20220927WONC0,요키시,신민혁,2.57,2.86,5.74,1.09,30.0,4.56,4.12,1.6,1.34,23.0
20220927OBKT0,최원준,벤자민,3.6,4.41,2.73,1.33,30.0,2.7,4.04,3.1,1.02,17.0
20220928LGHH0,임찬규,김민우,5.04,4.5,0.89,1.47,23.0,4.36,4.61,2.86,1.39,29.0
20220928SSNC0,원태인,구창모,3.92,3.72,3.8,1.29,27.0,2.1,3.03,4.3,1.08,19.0
20220928OBKT0,최승용,소형준,5.3,4.58,0.62,1.58,15.0,3.05,3.41,4.75,1.15,27.0
20220929OBHH0,브랜든,김기중,3.6,4.35,1.29,1.23,11.0,6.0,9.18,-0.14,2.08,3.0
20220929KTLG0,데스파이네,이민호,4.53,3.98,2.22,1.51,29.0,5.51,4.95,0.43,1.58,26.0
20220929WOSK0,한현희,김광현,4.75,4.54,0.91,1.38,14.0,2.13,3.14,6.63,1.07,28.0
20220929NCSS0,루친스키,뷰캐넌,2.97,2.8,4.99,1.13,31.0,3.04,3.61,4.85,1.34,26.0
20220929LTHT0,스트레일리,파노니,2.31,3.93,1.9,1.22,11.0,2.72,3.27,2.44,1.23,14.0
20220930LTHH0,이인복,장민재,4.19,3.78,2.6,1.44,23.0,3.55,4.74,2.89,1.29,25.0
20220930NCLG0,송명기,켈리,4.51,4.75,0.94,1.58,22.0,2.54,2.89,5.47,1.08,27.0
20220930WOSK0,안우진,폰트,2.11,2.09,7.77,0.95,30.0,2.69,3.31,5.78,0.95,28.0
20220930OBSS0,스탁,백정현,3.6,4.09,2.07,1.48,29.0,5.27,5.62,1.18,1.53,24.0
20221001NCLG0,더모디,배재준,4.54,3.92,0.13,1.39,8.0,2.3,3.83,0.89,1.18,5.0
20221001OBSS0,곽빈,수아레즈,3.78,3.99,2.8,1.37,27.0,2.49,2.94,5.54,1.16,29.0
20221001SKHT0,모리만도,양현종,1.67,2.99,3.09,1.06,12.0,3.85,3.66,2.93,1.25,30.0
20221002HTHH0,놀린,박준영,2.47,3.05,4.11,1.12,21.0,10.64,4.85,-0.23,1.91,2.0
20221002NCLG0,김태경,김영준,3.25,4.93,1.31,1.29,7.0,1.86,5.45,0.47,1.24,2.0
20221002OBLT0,최원준,박세웅,3.6,4.41,2.73,1.33,30.0,3.89,2.84,2.82,1.34,28.0
20221003SKHH0,박종훈,문동주,6.0,5.06,0.05,1.52,11.0,5.65,4.34,0.14,1.47,4.0
20221003OBLT0,최승용,나균안,5.3,4.58,0.62,1.58,15.0,3.98,2.73,2.12,1.38,13.0
20221004HTLG0,이의리,임찬규,3.86,4.23,2.21,1.31,28.0,5.04,4.5,0.89,1.47,23.0
20221004SSKT0,원태인,벤자민,3.92,3.72,3.8,1.29,27.0,2.7,4.04,3.1,1.02,17.0
20221005SKOB0,김광현,브랜든,2.13,3.14,6.63,1.07,28.0,3.6,4.35,1.29,1.23,11.0
20221005LTNC0,서준원,구창모,4.8,3.95,0.93,1.47,4.0,2.1,3.03,4.3,1.08,19.0
20221005SSKT0,뷰캐넌,고영표,3.04,3.61,4.85,1.34,26.0,3.26,2.75,5.43,1.17,28.0
20221005LGHT0,김윤식,파노니,3.31,3.29,2.83,1.33,23.0,2.72,3.27,2.44,1.23,14.0
20221006WOHH0,요키시,김민우,2.57,2.86,5.74,1.09,30.0,4.36,4.61,2.86,1.39,29.0
20221006SSOB0,백정현,스탁,5.27,5.62,1.18,1.53,24.0,3.6,4.09,2.07,1.48,29.0
20221006SKNC0,최민준,루친스키,3.95,5.4,0.65,1.24,1.0,2.97,2.8,4.99,1.13,31.0
20221006LGHT0,이지강,임기영,4.91,6.08,0.14,2.27,1.0,4.24,4.81,2.44,1.34,23.0
20221007SSOB0,김윤수,곽빈,,,,,,3.78,3.99,2.8,1.37,27.0
20221007LGNC0,강효종,더모디,3.6,4.26,0.13,1.8,1.0,4.54,3.92,0.13,1.39,8.0
20221007KTHT0,소형준,놀린,3.05,3.41,4.75,1.15,27.0,2.47,3.05,4.11,1.12,21.0
20221008WOOB0,안우진,최원준,2.11,2.09,7.77,0.95,30.0,3.6,4.41,2.73,1.33,30.0
20221008LGLT0,김영준,스트레일리,1.86,5.45,0.47,1.24,2.0,2.31,3.93,1.9,1.22,11.0
20221008SKSS0,박종훈,수아레즈,6.0,5.06,0.05,1.52,11.0,2.49,2.94,5.54,1.16,29.0
20221008HHNC0,박준영,이재학,10.64,4.85,-0.23,1.91,2.0,4.75,4.57,0.82,1.42,17.0
20221008KTHT0,엄상백,한승혁,2.95,3.6,4.19,1.22,22.0,5.27,4.0,0.08,1.74,16.0
20221010NCKT0,김태경,벤자민,3.25,4.93,1.31,1.29,7.0,2.7,4.04,3.1,1.02,17.0
20221011KTLG0,고영표,임찬규,3.26,2.75,5.43,1.17,28.0,5.04,4.5,0.89,1.47,23.0
20230401LTOB0,스트레일리,알칸타라,4.37,4.37,1.38,1.48,16.0,2.67,3.38,5.36,1.07,31.0
20230401HTSK0,앤더슨,김광현,3.76,3.83,1.33,1.29,14.0,3.53,4.19,3.63,1.38,30.0
20230401NCSS0,페디,뷰캐넌,2.0,2.22,7.63,0.95,30.0,2.54,3.05,5.57,1.15,30.0
20230401LGKT0,켈리,벤자민,3.83,3.49,3.37,1.24,30.0,3.54,3.14,3.14,1.21,29.0
20230401HHWO0,스미스,안우진,6.75,3.14,0.09,1.13,1.0,2.39,2.33,5.94,1.06,24.0
20230402LTOB0,나균안,최원준,3.8,3.51,2.9,1.4,23.0,4.93,4.57,1.13,1.37,20.0
20230402HTSK0,이의리,맥카티,3.96,3.63,2.85,1.49,28.0,3.39,3.63,2.87,1.3,24.0
20230402NCSS0,구창모,수아레즈,2.96,3.02,1.66,1.05,9.0,3.92,3.12,2.2,1.49,19.0
20230402LGKT0,김윤식,소형준,4.22,4.24,1.44,1.49,16.0,11.45,5.71,-0.23,2.27,3.0
20230402HHWO0,김민우,요키시,6.97,4.95,-0.36,1.8,12.0,4.39,3.25,0.66,1.46,12.0
20230404NCOB0,송명기,곽빈,4.83,5.38,0.84,1.47,17.0,2.9,3.96,3.92,1.21,23.0
20230404LTSK0,박세웅,오원석,3.45,3.62,3.68,1.32,27.0,5.23,4.9,1.06,1.57,27.0
20230404HHSS0,페냐,원태인,3.6,4.06,3.7,1.17,32.0,3.24,4.17,3.89,1.27,26.0
20230404LGWO0,플럿코,후라도,2.41,3.14,4.44,1.18,21.0,2.65,3.15,5.88,1.12,30.0
20230405NCOB0,신민혁,최승용,3.98,4.01,1.93,1.2,24.0,3.97,4.03,1.69,1.35,20.0
20230405LGWO0,이민호,최원태,5.03,5.14,0.05,1.63,5.0,3.25,3.79,3.06,1.16,17.0
20230406NCOB0,이준호,김동주,4.83,5.34,-0.03,1.48,2.0,4.14,4.27,1.62,1.38,17.0
20230406HHSS0,문동주,백정현,3.72,3.65,2.67,1.31,23.0,3.67,3.91,2.56,1.29,18.0
20230406LGWO0,강효종,장재영,6.23,4.79,-0.06,1.71,7.0,5.53,5.38,0.4,1.8,17.0
20230407SKHH0,박종훈,장민재,6.19,6.35,0.11,1.71,16.0,4.83,4.83,-0.03,1.46,13.0
20230407SSLG0,양창섭,켈리,9.1,7.55,-0.46,2.13,4.0,3.83,3.49,3.37,1.24,30.0
20230407KTLT0,고영표,한현희,2.78,3.19,6.05,1.15,27.0,5.45,4.97,0.55,1.61,18.0
20230407WONC0,안우진,페디,2.39,2.33,5.94,1.06,24.0,2.0,2.22,7.63,0.95,30.0
20230407OBHT0,알칸타라,앤더슨,2.67,3.38,5.36,1.07,31.0,3.76,3.83,1.33,1.29,14.0
20230408SKHH0,김광현,김민우,3.53,4.19,3.63,1.38,30.0,6.97,4.95,-0.36,1.8,12.0
20230408SSLG0,뷰캐넌,김윤식,2.54,3.05,5.57,1.15,30.0,4.22,4.24,1.44,1.49,16.0
20230408KTLT0,벤자민,스트레일리,3.54,3.14,3.14,1.21,29.0,4.37,4.37,1.38,1.48,16.0
20230408WONC0,요키시,구창모,4.39,3.25,0.66,1.46,12.0,2.96,3.02,1.66,1.05,9.0
20230408OBHT0,최원준,이의리,4.93,4.57,1.13,1.37,20.0,3.96,3.63,2.85,1.49,28.0
20230409SKHH0,맥카티,페냐,3.39,3.63,2.87,1.3,24.0,3.6,4.06,3.7,1.17,32.0
20230409SSLG0,수아레즈,플럿코,3.92,3.12,2.2,1.49,19.0,2.41,3.14,4.44,1.18,21.0
20230409KTLT0,배제성,나균안,4.49,4.76,2.26,1.7,24.0,3.8,3.51,2.9,1.4,23.0
20230409WONC0,후라도,송명기,2.65,3.15,5.88,1.12,30.0,4.83,5.38,0.84,1.47,17.0
20230409OBHT0,곽빈,메디나,2.9,3.96,3.92,1.21,23.0,6.05,5.56,0.06,1.6,12.0
20230411WOOB0,최원태,최승용,3.25,3.79,3.06,1.16,17.0,3.97,4.03,1.69,1.35,20.0
20230411LGLT0,박명근,반즈,5.08,4.82,-0.1,1.5,1.0,3.28,3.4,4.85,1.33,30.0
20230411SKSS0,오원석,원태인,5.23,4.9,1.06,1.57,27.0,3.24,4.17,3.89,1.27,26.0
20230411KTNC0,슐서,신민혁,5.62,4.34,0.35,1.61,9.0,3.98,4.01,1.93,1.2,24.0
20230411HHHT0,남지민,양현종,6.45,3.8,-0.32,1.78,7.0,3.58,3.7,3.59,1.34,29.0
20230412LGLT0,강효종,박세웅,6.23,4.79,-0.06,1.71,7.0,3.45,3.62,3.68,1.32,27.0
20230412SKSS0,문승원,백정현,5.23,4.84,0.6,1.65,12.0,3.67,3.91,2.56,1.29,18.0
20230412KTNC0,고영표,이용준,2.78,3.19,6.05,1.15,27.0,4.3,5.0,0.55,1.55,12.0
20230412HHHT0,문동주,앤더슨,3.72,3.65,2.67,1.31,23.0,3.76,3.83,1.33,1.29,14.0
20230413WOOB0,안우진,김동주,2.39,2.33,5.94,1.06,24.0,4.14,4.27,1.62,1.38,17.0
20230413LGLT0,켈리,한현희,3.83,3.49,3.37,1.24,30.0,5.45,4.97,0.55,1.61,18.0
20230413SKSS0,박종훈,양창섭,6.19,6.35,0.11,1.71,16.0,9.1,7.55,-0.46,2.13,4.0
20230413KTNC0,조이현,페디,6.69,4.36,-0.47,1.91,4.0,2.0,2.22,7.63,0.95,30.0
20230413HHHT0,장민재,이의리,4.83,4.83,-0.03,1.46,13.0,3.96,3.63,2.85,1.49,28.0
20230414OBLG0,알칸타라,김윤식,2.67,3.38,5.36,1.07,31.0,4.22,4.24,1.44,1.49,16.0
20230414NCSK0,송명기,송영진,4.83,5.38,0.84,1.47,17.0,5.7,4.76,-0.17,1.63,9.0
20230414LTSS0,스트레일리,뷰캐넌,4.37,4.37,1.38,1.48,16.0,2.54,3.05,5.57,1.15,30.0
20230414HTWO0,메디나,요키시,6.05,5.56,0.06,1.6,12.0,4.39,3.25,0.66,1.46,12.0
20230415OBLG0,곽빈,플럿코,2.9,3.96,3.92,1.21,23.0,2.41,3.14,4.44,1.18,21.0
20230415NCSK0,구창모,맥카티,2.96,3.02,1.66,1.05,9.0,3.39,3.63,2.87,1.3,24.0
20230415LTSS0,나균안,수아레즈,3.8,3.51,2.9,1.4,23.0,3.92,3.12,2.2,1.49,19.0
20230415HHKT0,페냐,배제성,3.6,4.06,3.7,1.17,32.0,4.49,4.76,2.26,1.7,24.0
20230415HTWO0,윤영철,후라도,4.04,4.55,2.45,1.4,24.0,2.65,3.15,5.88,1.12,30.0
20230416OBLG0,최승용,임찬규,3.97,4.03,1.69,1.35,20.0,3.42,4.16,3.29,1.35,26.0
20230416NCSK0,신민혁,오원석,3.98,4.01,1.93,1.2,24.0,5.23,4.9,1.06,1.57,27.0
20230416LTSS0,반즈,원태인,3.28,3.4,4.85,1.33,30.0,3.24,4.17,3.89,1.27,26.0
20230416HHKT0,남지민,슐서,6.45,3.8,-0.32,1.78,7.0,5.62,4.34,0.35,1.61,9.0
20230416HTWO0,양현종,최원태,3.58,3.7,3.59,1.34,29.0,3.25,3.79,3.06,1.16,17.0
20230418OBHH0,최원준,문동주,4.93,4.57,1.13,1.37,20.0,3.72,3.65,2.67,1.31,23.0
20230418NCLG0,이용준,강효종,4.3,5.0,0.55,1.55,12.0,6.23,4.79,-0.06,1.71,7.0
20230418HTLT0,앤더슨,박세웅,3.76,3.83,1.33,1.29,14.0,3.45,3.62,3.68,1.32,27.0
20230418SKKT0,문승원,고영표,5.23,4.84,0.6,1.65,12.0,2.78,3.19,6.05,1.15,27.0
20230418SSWO0,백정현,장재영,3.67,3.91,2.56,1.29,18.0,5.53,5.38,0.4,1.8,17.0
20230419OBHH0,김동주,장민재,4.14,4.27,1.62,1.38,17.0,4.83,4.83,-0.03,1.46,13.0
20230419NCLG0,페디,켈리,2.0,2.22,7.63,0.95,30.0,3.83,3.49,3.37,1.24,30.0
20230419HTLT0,이의리,한현희,3.96,3.63,2.85,1.49,28.0,5.45,4.97,0.55,1.61,18.0
20230419SKKT0,박종훈,엄상백,6.19,6.35,0.11,1.71,16.0,3.63,3.36,3.06,1.16,19.0
20230419SSWO0,이재희,안우진,3.38,5.71,0.12,1.13,1.0,2.39,2.33,5.94,1.06,24.0
20230420OBHH0,알칸타라,김민우,2.67,3.38,5.36,1.07,31.0,6.97,4.95,-0.36,1.8,12.0
20230420NCLG0,송명기,김윤식,4.83,5.38,0.84,1.47,17.0,4.22,4.24,1.44,1.49,16.0
20230420HTLT0,메디나,스트레일리,6.05,5.56,0.06,1.6,12.0,4.37,4.37,1.38,1.48,16.0
20230420SKKT0,송영진,벤자민,5.7,4.76,-0.17,1.63,9.0,3.54,3.14,3.14,1.21,29.0
20230420SSWO0,뷰캐넌,요키시,2.54,3.05,5.57,1.15,30.0,4.39,3.25,0.66,1.46,12.0
20230421LGHH0,플럿코,페냐,2.41,3.14,4.44,1.18,21.0,3.6,4.06,3.7,1.17,32.0
20230421KTOB0,배제성,곽빈,4.49,4.76,2.26,1.7,24.0,2.9,3.96,3.92,1.21,23.0
20230421WOSK0,후라도,김광현,2.65,3.15,5.88,1.12,30.0,3.53,4.19,3.63,1.38,30.0
20230421LTNC0,나균안,구창모,3.8,3.51,2.9,1.4,23.0,2.96,3.02,1.66,1.05,9.0
20230421SSHT0,장필준,윤영철,7.91,5.9,-0.4,2.07,3.0,4.04,4.55,2.45,1.4,24.0
20230422LGHH0,임찬규,남지민,3.42,4.16,3.29,1.35,26.0,6.45,3.8,-0.32,1.78,7.0
20230422KTOB0,슐서,최승용,5.62,4.34,0.35,1.61,9.0,3.97,4.03,1.69,1.35,20.0
20230422WOSK0,최원태,맥카티,3.25,3.79,3.06,1.16,17.0,3.39,3.63,2.87,1.3,24.0
20230422LTNC0,반즈,신민혁,3.28,3.4,4.85,1.33,30.0,3.98,4.01,1.93,1.2,24.0
20230422SSHT0,원태인,양현종,3.24,4.17,3.89,1.27,26.0,3.58,3.7,3.59,1.34,29.0
20230423LGHH0,강효종,이태양,6.23,4.79,-0.06,1.71,7.0,3.23,3.6,1.49,1.21,12.0
20230423WOSK0,이승호,오원석,5.4,8.21,0.09,1.8,1.0,5.23,4.9,1.06,1.57,27.0
20230423LTNC0,박세웅,이용준,3.45,3.62,3.68,1.32,27.0,4.3,5.0,0.55,1.55,12.0
20230423SSHT0,백정현,앤더슨,3.67,3.91,2.56,1.29,18.0,3.76,3.83,1.33,1.29,14.0
20230425SKLG0,문승원,켈리,5.23,4.84,0.6,1.65,12.0,3.83,3.49,3.37,1.24,30.0
20230425NCHT0,페디,이의리,2.0,2.22,7.63,0.95,30.0,3.96,3.63,2.85,1.49,28.0
20230425KTWO0,엄상백,안우진,3.63,3.36,3.06,1.16,19.0,2.39,2.33,5.94,1.06,24.0
20230426SKLG0,송영진,김윤식,5.7,4.76,-0.17,1.63,9.0,4.22,4.24,1.44,1.49,16.0
20230426HHLT0,장민재,스트레일리,4.83,4.83,-0.03,1.46,13.0,4.37,4.37,1.38,1.48,16.0
20230426OBSS0,알칸타라,뷰캐넌,2.67,3.38,5.36,1.07,31.0,2.54,3.05,5.57,1.15,30.0
20230426NCHT0,송명기,메디나,4.83,5.38,0.84,1.47,17.0,6.05,5.56,0.06,1.6,12.0
20230426KTWO0,벤자민,요키시,3.54,3.14,3.14,1.21,29.0,4.39,3.25,0.66,1.46,12.0
20230427SKLG0,김광현,플럿코,3.53,4.19,3.63,1.38,30.0,2.41,3.14,4.44,1.18,21.0
20230427HHLT0,김민우,나균안,6.97,4.95,-0.36,1.8,12.0,3.8,3.51,2.9,1.4,23.0
20230427OBSS0,김동주,장필준,4.14,4.27,1.62,1.38,17.0,7.91,5.9,-0.4,2.07,3.0
20230427NCHT0,구창모,윤영철,2.96,3.02,1.66,1.05,9.0,4.04,4.55,2.45,1.4,24.0
20230427KTWO0,조이현,후라도,6.69,4.36,-0.47,1.91,4.0,2.65,3.15,5.88,1.12,30.0
20230428NCHH0,신민혁,페냐,3.98,4.01,1.93,1.2,24.0,3.6,4.06,3.7,1.17,32.0
20230428HTLG0,양현종,임찬규,3.58,3.7,3.59,1.34,29.0,3.42,4.16,3.29,1.35,26.0
20230428OBSK0,최승용,맥카티,3.97,4.03,1.69,1.35,20.0,3.39,3.63,2.87,1.3,24.0
20230428WOLT0,최원태,반즈,3.25,3.79,3.06,1.16,17.0,3.28,3.4,4.85,1.33,30.0
20230428SSKT0,수아레즈,슐서,3.92,3.12,2.2,1.49,19.0,5.62,4.34,0.35,1.61,9.0
20230429NCHH0,이용준,남지민,4.3,5.0,0.55,1.55,12.0,6.45,3.8,-0.32,1.78,7.0
20230429HTLG0,앤더슨,강효종,3.76,3.83,1.33,1.29,14.0,6.23,4.79,-0.06,1.71,7.0
20230429OBSK0,최원준,오원석,4.93,4.57,1.13,1.37,20.0,5.23,4.9,1.06,1.57,27.0
20230429SSKT0,원태인,고영표,3.24,4.17,3.89,1.27,26.0,2.78,3.19,6.05,1.15,27.0
20230430NCHH0,페디,문동주,2.0,2.22,7.63,0.95,30.0,3.72,3.65,2.67,1.31,23.0
20230430HTLG0,이의리,켈리,3.96,3.63,2.85,1.49,28.0,3.83,3.49,3.37,1.24,30.0
20230430OBSK0,곽빈,박종훈,2.9,3.96,3.92,1.21,23.0,6.19,6.35,0.11,1.71,16.0
20230430WOLT0,안우진,한현희,2.39,2.33,5.94,1.06,24.0,5.45,4.97,0.55,1.61,18.0
20230430SSKT0,백정현,엄상백,3.67,3.91,2.56,1.29,18.0,3.63,3.36,3.06,1.16,19.0
20230502HHOB0,장민재,알칸타라,4.83,4.83,-0.03,1.46,13.0,2.67,3.38,5.36,1.07,31.0
20230502KTSK0,벤자민,문승원,3.54,3.14,3.14,1.21,29.0,5.23,4.84,0.6,1.65,12.0
20230502WOSS0,요키시,뷰캐넌,4.39,3.25,0.66,1.46,12.0,2.54,3.05,5.57,1.15,30.0
20230502LGNC0,이지강,송명기,3.97,4.84,0.21,1.29,12.0,4.83,5.38,0.84,1.47,17.0
20230502LTHT0,박세웅,메디나,3.45,3.62,3.68,1.32,27.0,6.05,5.56,0.06,1.6,12.0
20230503HHOB0,김민우,김동주,6.97,4.95,-0.36,1.8,12.0,4.14,4.27,1.62,1.38,17.0
20230503KTSK0,소형준,김광현,11.45,5.71,-0.23,2.27,3.0,3.53,4.19,3.63,1.38,30.0
20230503WOSS0,후라도,오승환,2.65,3.15,5.88,1.12,30.0,3.45,4.59,0.82,1.15,1.0
20230503LGNC0,플럿코,구창모,2.41,3.14,4.44,1.18,21.0,2.96,3.02,1.66,1.05,9.0
20230503LTHT0,나균안,윤영철,3.8,3.51,2.9,1.4,23.0,4.04,4.55,2.45,1.4,24.0
20230504HHOB0,페냐,딜런,3.6,4.06,3.7,1.17,32.0,8.0,7.66,-0.05,1.67,2.0
20230504KTSK0,슐서,맥카티,5.62,4.34,0.35,1.61,9.0,3.39,3.63,2.87,1.3,24.0
20230504WOSS0,최원태,수아레즈,3.25,3.79,3.06,1.16,17.0,3.92,3.12,2.2,1.49,19.0
20230505SKWO0,오원석,정찬헌,5.23,4.9,1.06,1.57,27.0,4.75,3.9,0.76,1.17,14.0
20230506SKWO0,박종훈,안우진,6.19,6.35,0.11,1.71,16.0,2.39,2.33,5.94,1.06,24.0
20230507KTHH0,엄상백,문동주,3.63,3.36,3.06,1.16,19.0,3.72,3.65,2.67,1.31,23.0
20230507LGOB0,켈리,곽빈,3.83,3.49,3.37,1.24,30.0,2.9,3.96,3.92,1.21,23.0
20230507SKWO0,송영진,요키시,5.7,4.76,-0.17,1.63,9.0,4.39,3.25,0.66,1.46,12.0
20230509SSHH0,뷰캐넌,김민우,2.54,3.05,5.57,1.15,30.0,6.97,4.95,-0.36,1.8,12.0
20230509WOLG0,후라도,플럿코,2.65,3.15,5.88,1.12,30.0,2.41,3.14,4.44,1.18,21.0
20230509OBLT0,알칸타라,스트레일리,2.67,3.38,5.36,1.07,31.0,4.37,4.37,1.38,1.48,16.0
20230509NCKT0,페디,벤자민,2.0,2.22,7.63,0.95,30.0,3.54,3.14,3.14,1.21,29.0
20230509SKHT0,김광현,양현종,3.53,4.19,3.63,1.38,30.0,3.58,3.7,3.59,1.34,29.0
20230510SSHH0,원태인,페냐,3.24,4.17,3.89,1.27,26.0,3.6,4.06,3.7,1.17,32.0
20230510WOLG0,최원태,김윤식,3.25,3.79,3.06,1.16,17.0,4.22,4.24,1.44,1.49,16.0
20230510OBLT0,최원준,반즈,4.93,4.57,1.13,1.37,20.0,3.28,3.4,4.85,1.33,30.0
20230510NCKT0,신민혁,소형준,3.98,4.01,1.93,1.2,24.0,11.45,5.71,-0.23,2.27,3.0
20230510SKHT0,이건욱,앤더슨,2.09,4.01,0.61,1.45,1.0,3.76,3.83,1.33,1.29,14.0
20230511SSHH0,수아레즈,산체스,3.92,3.12,2.2,1.49,19.0,3.79,3.92,2.2,1.3,24.0
20230511WOLG0,정찬헌,임찬규,4.75,3.9,0.76,1.17,14.0,3.42,4.16,3.29,1.35,26.0
20230511OBLT0,딜런,나균안,8.0,7.66,-0.05,1.67,2.0,3.8,3.51,2.9,1.4,23.0
20230511NCKT0,구창모,슐서,2.96,3.02,1.66,1.05,9.0,5.62,4.34,0.35,1.61,9.0
20230511SKHT0,오원석,윤영철,5.23,4.9,1.06,1.57,27.0,4.04,4.55,2.45,1.4,24.0
20230512HTOB0,이의리,김동주,3.96,3.63,2.85,1.49,28.0,4.14,4.27,1.62,1.38,17.0
20230512HHSK0,장민재,박종훈,4.83,4.83,-0.03,1.46,13.0,6.19,6.35,0.11,1.71,16.0
20230512LGSS0,이지강,백정현,3.97,4.84,0.21,1.29,12.0,3.67,3.91,2.56,1.29,18.0
20230512LTKT0,박세웅,고영표,3.45,3.62,3.68,1.32,27.0,2.78,3.19,6.05,1.15,27.0
20230512NCWO0,이용준,안우진,4.3,5.0,0.55,1.55,12.0,2.39,2.33,5.94,1.06,24.0
20230513HTOB0,메디나,최승용,6.05,5.56,0.06,1.6,12.0,3.97,4.03,1.69,1.35,20.0
20230513HHSK0,문동주,송영진,3.72,3.65,2.67,1.31,23.0,5.7,4.76,-0.17,1.63,9.0
20230513LGSS0,켈리,허윤동,3.83,3.49,3.37,1.24,30.0,10.13,5.46,-0.3,2.63,1.0
