Id,Name,Birthdate,Handedness,School,Draft,Year,Team,Age,Pos.,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,WAR
1682,장원진,1969년 06월 15일,우투양타,대전신흥초-상인천중-인천고-인하대,92 OB 2차 4라운드 26순위,2000,두산,31,LF,133,4.06,-0.58,579,578,527,94,170,27,5,7,228,59,10,4,43,3,0,37,12,1,5,0.323,0.374,0.433,0.807,0.019,121.5,3.48
1682,장원진,1969년 06월 15일,우투양타,대전신흥초-상인천중-인천고-인하대,92 OB 2차 4라운드 26순위,2001,두산,32,LF,129,0.97,-0.53,559,555,513,73,146,17,3,5,184,53,11,4,38,3,2,43,13,2,3,0.285,0.336,0.359,0.695,-0.033,81.3,0.44
1682,장원진,1969년 06월 15일,우투양타,대전신흥초-상인천중-인천고-인하대,92 OB 2차 4라운드 26순위,2002,두산,33,LF,130,1.05,-0.61,488,481,444,55,122,12,3,1,143,30,2,2,31,3,0,65,10,7,3,0.275,0.324,0.322,0.646,-0.034,80.1,0.44
1682,장원진,1969년 06월 15일,우투양타,대전신흥초-상인천중-인천고-인하대,92 OB 2차 4라운드 26순위,2003,두산,34,LF,124,2.03,-0.88,429,424,386,46,112,23,1,5,152,48,1,1,31,4,1,38,6,4,4,0.29,0.346,0.394,0.74,-0.001,101.0,1.15
1682,장원진,1969년 06월 15일,우투양타,대전신흥초-상인천중-인천고-인하대,92 OB 2차 4라운드 26순위,2004,두산,35,LF,130,2.03,-0.38,486,480,429,51,122,15,4,5,160,49,5,8,44,5,1,54,5,5,3,0.284,0.356,0.373,0.729,-0.004,102.2,1.65
1682,장원진,1969년 06월 15일,우투양타,대전신흥초-상인천중-인천고-인하대,92 OB 2차 4라운드 26순위,2005,두산,36,LF,123,2.13,-0.41,478,475,423,58,121,16,0,3,146,42,4,4,42,9,1,53,5,2,2,0.286,0.361,0.345,0.706,-0.008,101.2,1.71
1682,장원진,1969년 06월 15일,우투양타,대전신흥초-상인천중-인천고-인하대,92 OB 2차 4라운드 26순위,2006,두산,37,LF,98,0.04,-0.62,214,211,198,8,50,8,0,2,64,19,1,2,7,2,0,22,7,3,4,0.253,0.28,0.323,0.603,-0.041,64.7,-0.58
1682,장원진,1969년 06월 15일,우투양타,대전신흥초-상인천중-인천고-인하대,92 OB 2차 4라운드 26순위,2007,두산,38,LF,23,-0.16,-0.06,31,31,27,1,5,2,0,0,7,3,0,0,2,0,0,3,1,0,2,0.185,0.226,0.259,0.485,-0.096,17.3,-0.22
1688,황윤성,1974년 03월 14일,좌투좌타,제물포고,92 태평양 고졸연고 지명,2000,현대,26,1B,23,0.02,0.01,60,60,52,9,11,5,1,1,21,5,1,0,4,3,0,18,0,0,1,0.212,0.3,0.404,0.704,-0.055,63.7,0.03
1688,황윤성,1974년 03월 14일,좌투좌타,제물포고,92 태평양 고졸연고 지명,2001,현대,27,1B,22,-0.48,0.03,43,42,38,2,5,0,1,1,10,6,1,0,1,2,0,9,0,1,1,0.132,0.19,0.263,0.453,-0.179,-26.8,-0.46
1688,황윤성,1974년 03월 14일,좌투좌타,제물포고,92 태평양 고졸연고 지명,2002,현대,28,1B,25,0.45,0.03,39,39,37,6,12,4,1,1,21,9,1,0,1,1,0,8,0,0,0,0.324,0.359,0.568,0.927,0.054,152.8,0.48
1688,황윤성,1974년 03월 14일,좌투좌타,제물포고,92 태평양 고졸연고 지명,2003,현대,29,1B,22,-0.05,-0.03,59,55,47,3,9,2,0,1,14,7,2,1,6,2,0,11,0,4,0,0.191,0.309,0.298,0.607,-0.057,57.8,-0.07
1688,황윤성,1974년 03월 14일,좌투좌타,제물포고,92 태평양 고졸연고 지명,2003,KIA,29,1B,42,-0.25,-0.19,58,58,48,2,8,0,0,1,11,5,0,1,8,1,0,9,2,0,1,0.167,0.293,0.229,0.522,-0.082,33.8,-0.44
1688,황윤성,1974년 03월 14일,좌투좌타,제물포고,92 태평양 고졸연고 지명,2004,두산,30,1B,3,-0.11,0.0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,-0.338,-174.9,-0.11
1688,황윤성,1974년 03월 14일,좌투좌타,제물포고,92 태평양 고졸연고 지명,2005,두산,31,1B,55,0.57,-0.31,137,137,119,16,29,4,1,3,44,9,0,0,15,3,0,22,3,0,0,0.244,0.343,0.37,0.713,-0.014,95.8,0.26
1722,정영규,1970년 11월 03일,좌투좌타,광주제일고-동국대,93 쌍방울 2차 2라운드,2000,LG,30,1B,29,0.1,0.01,36,36,33,3,10,1,0,1,14,6,0,0,1,1,0,8,0,0,1,0.303,0.333,0.424,0.757,-0.026,86.6,0.12
1722,정영규,1970년 11월 03일,좌투좌타,광주제일고-동국대,93 쌍방울 2차 2라운드,2001,해태,31,1B,46,0.24,-0.11,65,65,54,6,11,5,0,2,22,8,1,0,10,1,0,15,2,0,0,0.204,0.338,0.407,0.745,-0.016,94.2,0.13
1722,정영규,1970년 11월 03일,좌투좌타,광주제일고-동국대,93 쌍방울 2차 2라운드,2001,KIA,31,1B,9,-0.12,0.0,10,10,9,1,1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0.111,0.2,0.111,0.311,-0.179,-30.2,-0.12
1724,김민호,1969년 03월 19일,우투우타,월성초-경남-경주고-계명대,93 OB 2차,2000,두산,31,SS,99,0.16,-0.03,328,315,288,40,72,9,2,3,94,32,23,5,23,3,0,50,9,13,1,0.25,0.311,0.326,0.637,-0.056,64.8,0.13
1724,김민호,1969년 03월 19일,우투우타,월성초-경남-경주고-계명대,93 OB 2차,2001,두산,32,SS,109,-0.63,0.78,357,348,306,42,66,17,2,4,99,29,14,3,29,9,0,44,7,9,4,0.216,0.299,0.324,0.623,-0.074,51.5,0.15
1724,김민호,1969년 03월 19일,우투우타,월성초-경남-경주고-계명대,93 OB 2차,2002,두산,33,SS,95,-1.22,0.66,185,179,160,14,25,3,1,2,36,11,7,0,12,3,0,39,4,6,4,0.156,0.223,0.225,0.448,-0.133,1.4,-0.57
1724,김민호,1969년 03월 19일,우투우타,월성초-경남-경주고-계명대,93 OB 2차,2003,두산,34,SS,77,-0.97,0.61,218,213,193,23,42,7,0,0,49,15,5,3,13,2,0,32,1,5,5,0.218,0.268,0.254,0.522,-0.092,27.3,-0.36
1737,김충민,1970년 03월 05일,우투우타,동산고-인하대,93 쌍방울 2차 1라운드 1순위,2000,SK,30,C,26,0.04,-0.04,43,41,30,3,5,0,1,1,10,5,0,2,9,2,0,9,2,2,0,0.167,0.39,0.333,0.723,-0.017,93.9,0.0
1742,손차훈,1970년 08월 11일,우투우타,공주고-한양대,93 태평양 2차 1라운드 5순위,2000,SK,30,2B,79,-0.2,0.39,226,222,207,26,50,13,0,1,66,13,3,1,12,2,0,25,3,4,1,0.242,0.288,0.319,0.607,-0.066,56.1,0.2
1742,손차훈,1970년 08월 11일,우투우타,공주고-한양대,93 태평양 2차 1라운드 5순위,2001,SK,31,2B,37,-0.06,0.08,79,78,74,4,20,5,0,0,25,10,0,1,3,1,0,10,2,1,0,0.27,0.308,0.338,0.646,-0.052,67.3,0.02
1748,이민호,1969년 09월 02일,우투우타,포철공고-영남대,93 빙그레 2차 3라운드 3순위,2000,SK,31,3B,44,0.49,0.07,88,86,66,7,15,4,0,0,19,7,2,0,18,1,0,21,1,2,1,0.227,0.395,0.288,0.683,-0.002,105.2,0.56
1749,장용대,1974년 10월 23일,우투우타,유신고,93 태평양 고졸연고 자유계약,2000,SK,26,OF,9,-0.12,0.0,14,14,14,1,3,0,0,0,3,1,0,0,0,0,0,6,0,0,0,0.214,0.214,0.214,0.428,-0.145,-5.7,-0.12
1749,장용대,1974년 10월 23일,우투우타,유신고,93 태평양 고졸연고 자유계약,2001,SK,27,OF,6,-0.2,0.0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,-0.355,-164.5,-0.2
1757,추성건,1970년 08월 05일,우투우타,서울고-건국대,93 OB 1차,2000,SK,30,3B,84,1.92,-0.03,248,247,212,28,64,8,0,6,90,29,2,1,32,1,0,60,5,1,2,0.302,0.393,0.425,0.818,0.027,127.1,1.89
1757,추성건,1970년 08월 05일,우투우타,서울고-건국대,93 OB 1차,2001,SK,31,RF,23,0.02,0.07,39,39,34,6,8,1,0,1,12,7,1,0,4,0,0,8,0,0,1,0.235,0.308,0.353,0.661,-0.052,66.9,0.09
1759,허준,1970년 05월 29일,우투우타,공주고-경성대,93 빙그레 2차 1라운드,2000,한화,30,SS,130,-0.45,-0.33,307,297,277,38,64,11,0,6,93,38,1,0,17,1,1,46,10,9,3,0.231,0.275,0.336,0.611,-0.075,50.4,-0.78
1759,허준,1970년 05월 29일,우투우타,공주고-경성대,93 빙그레 2차 1라운드,2001,한화,31,SS,89,-0.38,0.46,263,248,224,19,53,9,1,3,73,28,9,5,21,1,1,14,4,14,3,0.237,0.301,0.326,0.627,-0.064,60.0,0.08
1759,허준,1970년 05월 29일,우투우타,공주고-경성대,93 빙그레 2차 1라운드,2002,한화,32,SS,103,0.26,0.57,227,219,196,14,50,5,0,2,61,11,0,4,20,1,0,32,4,8,2,0.255,0.324,0.311,0.635,-0.036,79.1,0.82
1759,허준,1970년 05월 29일,우투우타,공주고-경성대,93 빙그레 2차 1라운드,2003,한화,33,SS,4,-0.08,0.02,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.315,-160.5,-0.06
1759,허준,1970년 05월 29일,우투우타,공주고-경성대,93 빙그레 2차 1라운드,2003,KIA,33,SS,40,-0.26,0.33,98,97,83,6,16,1,0,0,17,8,1,0,12,1,0,11,1,1,1,0.193,0.299,0.205,0.504,-0.079,36.4,0.07
1759,허준,1970년 05월 29일,우투우타,공주고-경성대,93 빙그레 2차 1라운드,2004,KIA,34,SS,11,-0.23,-0.16,11,11,10,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0.0,0.091,0.0,0.091,-0.264,-113.2,-0.39
1782,서용빈,1971년 01월 02일,좌투좌타,서울금양초-선린중-선린고-단국대,94 LG 2차 6라운드,2000,LG,29,1B,100,1.3,-0.74,333,326,288,27,79,12,2,2,101,40,4,0,35,2,1,37,9,6,2,0.274,0.355,0.351,0.706,-0.018,93.0,0.56
1782,서용빈,1971년 01월 02일,좌투좌타,서울금양초-선린중-선린고-단국대,94 LG 2차 6라운드,2001,LG,30,1B,126,1.3,-1.01,421,411,371,36,106,19,4,0,133,49,4,2,37,5,3,50,10,7,1,0.286,0.357,0.358,0.715,-0.019,92.4,0.29
1782,서용빈,1971년 01월 02일,좌투좌타,서울금양초-선린중-선린고-단국대,94 LG 2차 6라운드,2002,LG,31,1B,88,1.54,-0.62,301,298,273,35,78,16,1,3,105,27,4,4,25,0,1,49,6,2,1,0.286,0.344,0.385,0.729,0.0,108.2,0.92
1782,서용빈,1971년 01월 02일,좌투좌타,서울금양초-선린중-선린고-단국대,94 LG 2차 6라운드,2005,LG,34,1B,15,-0.47,0.01,41,40,39,3,5,1,1,0,8,2,0,0,1,0,0,8,0,1,0,0.128,0.15,0.205,0.355,-0.173,-34.8,-0.46
1782,서용빈,1971년 01월 02일,좌투좌타,서울금양초-선린중-선린고-단국대,94 LG 2차 6라운드,2006,LG,35,1B,32,-0.28,-0.15,81,79,73,7,14,4,0,1,21,9,0,2,5,0,0,13,2,2,1,0.192,0.241,0.288,0.529,-0.067,41.5,-0.43
1783,류지현,1971년 05월 25일,우투우타,충암초-충암중-충암고-한양대,94 LG 1차,2000,LG,29,SS,129,3.17,2.09,592,573,495,97,139,24,1,7,186,38,25,9,73,2,1,50,4,18,4,0.281,0.373,0.376,0.749,0.003,108.5,5.26
1783,류지현,1971년 05월 25일,우투우타,충암초-충암중-충암고-한양대,94 LG 1차,2001,LG,30,SS,129,4.65,0.56,580,550,448,90,127,26,2,9,184,53,21,7,96,3,0,59,13,30,3,0.283,0.411,0.411,0.822,0.035,132.0,5.21
1783,류지현,1971년 05월 25일,우투우타,충암초-충암중-충암고-한양대,94 LG 1차,2002,LG,31,2B,91,2.76,0.53,386,370,326,51,101,14,3,1,124,25,21,9,38,2,0,51,3,16,4,0.31,0.381,0.38,0.761,0.02,123.8,3.29
1783,류지현,1971년 05월 25일,우투우타,충암초-충암중-충암고-한양대,94 LG 1차,2003,LG,32,2B,109,-0.59,1.13,386,372,334,30,78,7,0,1,88,16,23,8,31,5,0,44,7,14,2,0.234,0.306,0.263,0.569,-0.065,49.7,0.55
1783,류지현,1971년 05월 25일,우투우타,충암초-충암중-충암고-한양대,94 LG 1차,2004,LG,33,2B,16,-0.33,0.1,36,36,33,3,5,0,0,0,5,2,0,0,3,0,0,9,0,0,0,0.152,0.222,0.152,0.374,-0.146,-15.7,-0.23
1786,정진식,1971년 11월 15일,우투우타,가야초-개성중-경남고-동아대,94 한화 2차 1라운드 5순위,2001,롯데,30,C,9,-0.18,0.03,12,12,11,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0.091,0.167,0.091,0.258,-0.214,-56.7,-0.15
1787,박재용,1969년 06월 16일,좌투좌타,신일중-신일고-단국대,92 해태 2차 2라운드 17순위,2000,SK,31,RF,6,-0.07,0.02,13,13,11,1,2,0,0,0,2,2,0,0,1,1,0,4,0,0,0,0.182,0.308,0.182,0.49,-0.116,16.4,-0.05
1797,김실,1967년 06월 03일,좌투좌타,-,94 삼성 자유선발,2000,두산,33,CF,10,0.13,0.02,14,14,13,3,5,0,0,0,5,0,0,0,1,0,0,2,0,0,0,0.385,0.429,0.385,0.814,0.044,140.9,0.15
1800,김종훈,1972년 01월 29일,우투우타,대전가양초-한밭중-북일고-경희대,94 롯데 2차 2라운드 12순위,2000,삼성,28,LF,127,1.28,-0.18,504,498,444,73,109,24,2,11,170,40,7,2,46,6,0,86,9,6,2,0.245,0.323,0.383,0.706,-0.03,83.8,1.09
1800,김종훈,1972년 01월 29일,우투우타,대전가양초-한밭중-북일고-경희대,94 롯데 2차 2라운드 12순위,2001,삼성,29,LF,93,1.07,-0.01,283,273,245,43,71,7,1,5,95,21,2,3,26,3,1,46,3,9,0,0.29,0.365,0.388,0.753,-0.007,101.1,1.06
1800,김종훈,1972년 01월 29일,우투우타,대전가양초-한밭중-북일고-경희대,94 롯데 2차 2라운드 12순위,2002,삼성,30,LF,105,1.54,-0.59,229,222,193,29,54,10,1,3,75,22,3,1,26,3,1,43,7,6,1,0.28,0.372,0.389,0.761,0.011,116.9,0.95
1800,김종훈,1972년 01월 29일,우투우타,대전가양초-한밭중-북일고-경희대,94 롯데 2차 2라운드 12순위,2003,삼성,31,LF,88,-0.16,0.03,90,88,84,12,19,4,1,1,28,13,0,0,3,1,0,14,1,2,0,0.226,0.261,0.333,0.594,-0.068,46.4,-0.13
1800,김종훈,1972년 01월 29일,우투우타,대전가양초-한밭중-북일고-경희대,94 롯데 2차 2라운드 12순위,2004,삼성,32,LF,127,1.51,-0.04,392,382,341,40,90,14,2,5,123,36,5,2,36,4,0,69,7,10,1,0.264,0.34,0.361,0.701,-0.015,93.6,1.47
1800,김종훈,1972년 01월 29일,우투우타,대전가양초-한밭중-북일고-경희대,94 롯데 2차 2라운드 12순위,2005,삼성,33,LF,70,0.69,-0.27,167,164,146,19,42,4,1,2,54,18,3,1,11,4,0,30,4,3,3,0.288,0.348,0.37,0.718,-0.014,96.0,0.42
1800,김종훈,1972년 01월 29일,우투우타,대전가양초-한밭중-북일고-경희대,94 롯데 2차 2라운드 12순위,2006,삼성,34,RF,96,-0.53,0.08,185,177,163,18,33,7,0,0,40,6,0,2,11,3,0,36,2,8,0,0.202,0.266,0.245,0.511,-0.07,39.7,-0.45
1800,김종훈,1972년 01월 29일,우투우타,대전가양초-한밭중-북일고-경희대,94 롯데 2차 2라운드 12순위,2007,삼성,35,CF,63,-0.58,-0.1,73,71,68,2,14,0,0,0,14,5,0,1,1,1,0,9,3,2,1,0.206,0.225,0.206,0.431,-0.119,-1.1,-0.68
1802,김지영,1974년 04월 21일,우투우타,영흥고,93 해태 신고선수,2000,해태,26,C,19,-0.09,-0.02,23,22,21,2,4,2,0,0,6,1,0,0,1,0,0,8,1,1,0,0.19,0.227,0.286,0.513,-0.104,29.6,-0.11
1802,김지영,1974년 04월 21일,우투우타,영흥고,93 해태 신고선수,2002,KIA,28,C,11,-0.28,-0.02,23,23,22,1,3,0,0,0,3,1,0,0,1,0,0,5,1,0,0,0.136,0.174,0.136,0.31,-0.176,-38.0,-0.29
1803,김태균,1971년 08월 19일,우투우타,수영초-부산동성중-부산고-중앙대,94 삼성 2차 3라운드 26순위,2000,삼성,29,SS,127,-0.04,0.35,446,433,396,43,95,20,1,4,129,36,5,2,31,4,1,87,15,12,3,0.24,0.3,0.326,0.626,-0.058,62.8,0.3
1803,김태균,1971년 08월 19일,우투우타,수영초-부산동성중-부산고-중앙대,94 삼성 2차 3라운드 26순위,2001,삼성,30,SS,61,-0.53,0.24,136,131,118,14,24,5,0,0,29,8,0,1,11,2,0,30,3,5,0,0.203,0.282,0.246,0.528,-0.092,38.8,-0.29
1803,김태균,1971년 08월 19일,우투우타,수영초-부산동성중-부산고-중앙대,94 삼성 2차 3라운드 26순위,2002,삼성,31,SS,2,-0.03,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.313,-152.2,-0.02
1803,김태균,1971년 08월 19일,우투우타,수영초-부산동성중-부산고-중앙대,94 삼성 2차 3라운드 26순위,2002,롯데,31,SS,65,-0.31,0.32,163,160,144,11,28,7,0,3,44,16,1,2,14,2,0,45,2,3,0,0.194,0.275,0.306,0.581,-0.07,51.0,0.01
1803,김태균,1971년 08월 19일,우투우타,수영초-부산동성중-부산고-중앙대,94 삼성 2차 3라운드 26순위,2003,롯데,32,SS,101,-0.62,0.36,264,256,231,15,50,11,0,3,70,32,3,0,16,4,0,59,4,8,5,0.216,0.273,0.303,0.576,-0.077,40.0,-0.26
1803,김태균,1971년 08월 19일,우투우타,수영초-부산동성중-부산고-중앙대,94 삼성 2차 3라운드 26순위,2004,롯데,33,SS,40,-0.06,0.05,83,82,78,9,19,2,0,3,30,10,0,0,2,1,0,23,3,1,1,0.244,0.268,0.385,0.653,-0.061,55.7,-0.01
1803,김태균,1971년 08월 19일,우투우타,수영초-부산동성중-부산고-중앙대,94 삼성 2차 3라운드 26순위,2005,SK,34,SS,110,0.47,0.27,272,254,232,24,55,11,1,5,83,22,1,0,18,3,0,57,3,18,1,0.237,0.299,0.358,0.657,-0.041,75.2,0.74
1803,김태균,1971년 08월 19일,우투우타,수영초-부산동성중-부산고-중앙대,94 삼성 2차 3라운드 26순위,2006,SK,35,SS,116,0.04,0.08,261,244,219,21,49,7,1,1,61,14,1,2,20,3,0,54,3,17,2,0.224,0.295,0.279,0.574,-0.044,63.8,0.12
1803,김태균,1971년 08월 19일,우투우타,수영초-부산동성중-부산고-중앙대,94 삼성 2차 3라운드 26순위,2007,SK,36,SS,23,-0.17,-0.01,25,25,23,0,4,0,0,0,4,3,0,0,2,0,0,7,1,0,0,0.174,0.24,0.174,0.414,-0.114,0.6,-0.18
1811,심정수,1975년 05월 05일,우투우타,수유초-동대문상고,94 OB 고졸연고 자유계약,2000,두산,25,RF,126,5.64,-0.92,542,541,454,75,138,21,2,29,250,91,3,0,69,10,1,67,12,0,9,0.304,0.4,0.551,0.951,0.054,147.8,4.73
1811,심정수,1975년 05월 05일,우투우타,수유초-동대문상고,94 OB 고졸연고 자유계약,2001,현대,26,RF,107,3.77,-0.91,453,449,381,67,112,19,1,18,187,70,8,2,60,11,4,75,11,0,1,0.294,0.404,0.491,0.895,0.035,133.3,2.86
1811,심정수,1975년 05월 05일,우투우타,수유초-동대문상고,94 OB 고졸연고 자유계약,2002,현대,27,RF,133,8.15,-0.57,577,567,502,101,161,22,1,46,323,119,2,1,69,3,10,114,13,0,3,0.321,0.404,0.643,1.047,0.086,178.7,7.58
1811,심정수,1975년 05월 05일,우투우타,수유초-동대문상고,94 OB 고졸연고 자유계약,2003,현대,28,RF,133,10.55,-1.57,601,584,460,110,154,16,1,53,331,142,6,2,124,9,17,63,14,0,8,0.335,0.478,0.72,1.198,0.13,207.3,8.98
1811,심정수,1975년 05월 05일,우투우타,수유초-동대문상고,94 OB 고졸연고 자유계약,2004,현대,29,RF,102,3.86,-1.25,455,452,367,64,94,14,1,22,176,78,0,1,75,6,3,128,11,0,7,0.256,0.385,0.48,0.865,0.033,132.2,2.61
1811,심정수,1975년 05월 05일,우투우타,수유초-동대문상고,94 OB 고졸연고 자유계약,2005,삼성,30,LF,124,5.69,-0.95,528,524,433,77,119,14,0,28,217,87,3,2,89,4,4,116,12,0,2,0.275,0.402,0.501,0.903,0.054,152.7,4.73
1811,심정수,1975년 05월 05일,우투우타,수유초-동대문상고,94 OB 고졸연고 자유계약,2006,삼성,31,LF,26,-0.65,-0.16,96,96,85,8,12,1,0,1,16,7,0,0,8,2,0,22,3,0,1,0.141,0.229,0.188,0.417,-0.109,-0.4,-0.82
1811,심정수,1975년 05월 05일,우투우타,수유초-동대문상고,94 OB 고졸연고 자유계약,2007,삼성,32,LF,124,5.65,-0.36,515,514,427,64,110,17,0,31,220,101,6,0,83,3,1,113,10,0,2,0.258,0.381,0.515,0.896,0.055,153.3,5.29
1811,심정수,1975년 05월 05일,우투우타,수유초-동대문상고,94 OB 고졸연고 자유계약,2008,삼성,33,LF,22,0.73,-0.39,88,88,68,8,16,0,0,3,25,7,0,1,20,0,0,11,5,0,0,0.235,0.409,0.368,0.777,0.034,135.2,0.33
1816,이동수,1973년 03월 24일,우투우타,칠성초-경상중-대구고,92 삼성 고졸연고 자유계약,2000,SK,27,3B,96,1.75,0.01,274,273,224,34,58,11,1,14,113,40,1,2,34,10,0,73,5,1,5,0.259,0.374,0.504,0.878,0.016,118.7,1.76
1816,이동수,1973년 03월 24일,우투우타,칠성초-경상중-대구고,92 삼성 고졸연고 자유계약,2001,SK,28,1B,2,0.03,0.0,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,1.0,0.124,201.6,0.04
1816,이동수,1973년 03월 24일,우투우타,칠성초-경상중-대구고,92 삼성 고졸연고 자유계약,2001,해태,28,1B,40,1.77,-0.24,167,167,137,26,39,5,1,12,82,32,0,0,26,2,0,44,4,0,2,0.285,0.401,0.599,1.0,0.06,152.1,1.54
1816,이동수,1973년 03월 24일,우투우타,칠성초-경상중-대구고,92 삼성 고졸연고 자유계약,2001,KIA,28,1B,42,0.71,-0.29,125,125,102,13,26,6,0,3,41,17,0,1,21,1,0,30,4,0,1,0.255,0.384,0.402,0.786,0.012,116.1,0.42
1816,이동수,1973년 03월 24일,우투우타,칠성초-경상중-대구고,92 삼성 고졸연고 자유계약,2002,KIA,29,1B,28,-0.12,-0.15,56,56,48,3,11,1,0,0,12,8,0,0,2,6,0,16,1,0,0,0.229,0.339,0.25,0.589,-0.079,42.7,-0.27
1816,이동수,1973년 03월 24일,우투우타,칠성초-경상중-대구고,92 삼성 고졸연고 자유계약,2003,두산,30,1B,34,-0.26,-0.06,59,58,52,5,10,1,0,0,11,6,1,0,6,1,1,16,0,0,0,0.192,0.288,0.212,0.5,-0.099,20.9,-0.32
1819,임수혁,1969년 06월 17일,우투우타,방배초-강남중-서울고-고려대,94 롯데 2차 1라운드 3순위,2000,롯데,31,C,10,0.15,0.09,20,20,19,3,5,1,0,3,15,7,0,1,1,0,0,6,0,0,0,0.263,0.3,0.789,1.089,0.056,150.0,0.23
1821,장재중,1971년 05월 19일,우투우타,서울학동초-선린중-선린고-건국대,94 쌍방울 신고선수,2000,SK,29,C,94,-0.2,0.18,237,230,212,20,52,10,0,2,68,21,2,2,14,2,0,30,9,6,2,0.245,0.296,0.321,0.617,-0.063,59.0,-0.01
1821,장재중,1971년 05월 19일,우투우타,서울학동초-선린중-선린고-건국대,94 쌍방울 신고선수,2001,SK,30,C,10,-0.13,0.07,16,16,14,1,2,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0.143,0.25,0.143,0.393,-0.141,-0.7,-0.07
1821,장재중,1971년 05월 19일,우투우타,서울학동초-선린중-선린고-건국대,94 쌍방울 신고선수,2001,LG,30,C,84,-1.23,-0.07,208,201,182,21,36,4,1,1,45,14,4,4,17,1,0,32,8,7,1,0.198,0.269,0.247,0.516,-0.109,26.0,-1.3
1821,장재중,1971년 05월 19일,우투우타,서울학동초-선린중-선린고-건국대,94 쌍방울 신고선수,2002,LG,31,C,69,-0.04,0.49,120,117,108,13,24,2,1,2,34,7,3,0,8,1,0,18,1,3,0,0.222,0.282,0.315,0.597,-0.066,54.6,0.45
1821,장재중,1971년 05월 19일,우투우타,서울학동초-선린중-선린고-건국대,94 쌍방울 신고선수,2003,LG,32,C,57,-0.43,0.06,62,60,56,8,10,0,1,1,15,4,0,0,3,0,0,8,2,2,1,0.179,0.217,0.268,0.485,-0.123,3.1,-0.37
1823,전형도,1971년 10월 30일,우투우타,사당초-휘문중-휘문고-단국대,94 한화 2차,2000,두산,29,2B,10,-0.01,0.01,3,3,2,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.333,0.0,0.333,-0.098,30.3,-0.01
1823,전형도,1971년 10월 30일,우투우타,사당초-휘문중-휘문고-단국대,94 한화 2차,2001,두산,30,OF,15,-0.12,0.03,14,13,12,1,2,0,0,0,2,1,0,0,1,0,0,6,0,1,0,0.167,0.231,0.167,0.398,-0.155,-3.4,-0.09
1828,최익성,1972년 02월 11일,우투우타,경주고-계명대,94 삼성 신고선수,2000,LG,28,CF,64,0.78,-0.35,214,214,183,21,47,13,1,2,68,30,7,2,22,8,0,34,6,0,1,0.257,0.36,0.372,0.732,-0.018,92.8,0.43
1828,최익성,1972년 02월 11일,우투우타,경주고-계명대,94 삼성 신고선수,2001,해태,29,RF,22,0.2,0.01,67,63,54,8,13,3,1,2,24,4,2,1,6,3,0,11,1,4,0,0.241,0.349,0.444,0.793,-0.017,94.1,0.21
1828,최익성,1972년 02월 11일,우투우타,경주고-계명대,94 삼성 신고선수,2001,KIA,29,RF,38,0.38,-0.6,109,105,89,16,23,5,0,2,34,5,4,0,12,5,2,14,6,2,1,0.258,0.374,0.382,0.756,-0.023,89.5,-0.22
1828,최익성,1972년 02월 11일,우투우타,경주고-계명대,94 삼성 신고선수,2002,KIA,30,CF,3,-0.03,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.327,-163.3,-0.02
1828,최익성,1972년 02월 11일,우투우타,경주고-계명대,94 삼성 신고선수,2002,현대,30,CF,42,0.46,0.15,94,90,74,10,21,1,0,1,25,8,2,1,11,4,1,15,0,3,2,0.284,0.396,0.338,0.734,-0.006,103.2,0.61
1828,최익성,1972년 02월 11일,우투우타,경주고-계명대,94 삼성 신고선수,2003,현대,31,CF,33,0.08,-0.06,59,57,47,9,9,2,1,1,16,5,0,0,8,1,0,9,1,2,1,0.191,0.316,0.34,0.656,-0.037,72.3,0.02
1828,최익성,1972년 02월 11일,우투우타,경주고-계명대,94 삼성 신고선수,2004,삼성,32,CF,18,-0.12,0.03,19,19,16,2,2,1,0,0,3,3,0,0,2,1,0,6,0,0,0,0.125,0.263,0.188,0.451,-0.117,8.3,-0.09
1828,최익성,1972년 02월 11일,우투우타,경주고-계명대,94 삼성 신고선수,2005,SK,33,CF,40,0.46,-0.23,84,84,70,13,15,1,1,4,30,12,3,0,12,1,0,16,3,0,1,0.214,0.333,0.429,0.762,-0.007,101.7,0.23
